sep=,
Frametimes/GPU Usage/CPU Usage/2024-05-30T21:04:58.2478296+03:00
"SteamVR Time","FPS","GPU frametime","CPU frametime","GPU Usage","CPU Usage","CPU0","CPU1","CPU2","CPU3","CPU4","CPU5","CPU6","CPU7","CPU8","CPU9","CPU10","CPU11","CPU12","CPU13","CPU14","CPU15","CPU16","CPU17","CPU18","CPU19","CPU20","CPU21","CPU22","CPU23","CPU24","CPU25","CPU26","CPU27"
"2671.69904456746", "69.6", "6.1", "14.0", "40", "31", "35", "31", "42", "24", "28", "26", "29", "26", "52", "42", "70", "33", "28", "31", "27", "37", "26", "25", "25", "26", "26", "27", "25", "27", "27", "30", "27", "26"
"2671.71570866738", "70.1", "6.0", "11.3", "40", "31", "35", "31", "42", "24", "28", "26", "29", "26", "52", "42", "70", "33", "28", "31", "27", "37", "26", "25", "25", "26", "26", "27", "25", "27", "27", "30", "27", "26"
"2671.73237406753", "69.9", "5.6", "8.9", "40", "31", "35", "31", "42", "24", "28", "26", "29", "26", "52", "42", "70", "33", "28", "31", "27", "37", "26", "25", "25", "26", "26", "27", "25", "27", "27", "30", "27", "26"
"2671.7490323676", "69.7", "6.4", "5.9", "40", "31", "35", "31", "42", "24", "28", "26", "29", "26", "52", "42", "70", "33", "28", "31", "27", "37", "26", "25", "25", "26", "26", "27", "25", "27", "27", "30", "27", "26"
"2671.75737106755", "69.5", "5.9", "12.6", "40", "31", "35", "31", "42", "24", "28", "26", "29", "26", "52", "42", "70", "33", "28", "31", "27", "37", "26", "25", "25", "26", "26", "27", "25", "27", "27", "30", "27", "26"
"2671.77403326731", "70.0", "5.3", "9.3", "40", "31", "35", "31", "42", "24", "28", "26", "29", "26", "52", "42", "70", "33", "28", "31", "27", "37", "26", "25", "25", "26", "26", "27", "25", "27", "27", "30", "27", "26"
"2671.79069556761", "69.8", "6.2", "7.1", "40", "31", "35", "31", "42", "24", "28", "26", "29", "26", "52", "42", "70", "33", "28", "31", "27", "37", "26", "25", "25", "26", "26", "27", "25", "27", "27", "30", "27", "26"
"2671.79902676737", "69.6", "6.0", "13.5", "40", "31", "35", "31", "42", "24", "28", "26", "29", "26", "52", "42", "70", "33", "28", "31", "27", "37", "26", "25", "25", "26", "26", "27", "25", "27", "27", "30", "27", "26"
"2671.81569196737", "70.1", "5.7", "10.7", "40", "31", "35", "31", "42", "24", "28", "26", "29", "26", "52", "42", "70", "33", "28", "31", "27", "37", "26", "25", "25", "26", "26", "27", "25", "27", "27", "30", "27", "26"
"2671.83235296764", "69.9", "5.9", "9.5", "40", "31", "35", "31", "42", "24", "28", "26", "29", "26", "52", "42", "70", "33", "28", "31", "27", "37", "26", "25", "25", "26", "26", "27", "25", "27", "27", "30", "27", "26"
"2671.84902456763", "69.7", "6.6", "7.0", "40", "31", "35", "31", "42", "24", "28", "26", "29", "26", "52", "42", "70", "33", "28", "31", "27", "37", "26", "25", "25", "26", "26", "27", "25", "27", "27", "30", "27", "26"
"2671.85735206772", "69.5", "6.5", "13.2", "40", "31", "35", "31", "42", "24", "28", "26", "29", "26", "52", "42", "70", "33", "28", "31", "27", "37", "26", "25", "25", "26", "26", "27", "25", "27", "27", "30", "27", "26"
"2671.87402016746", "70.0", "5.3", "10.3", "40", "33", "38", "29", "44", "24", "33", "25", "33", "25", "67", "31", "71", "31", "30", "32", "31", "33", "27", "26", "25", "29", "27", "29", "29", "31", "26", "32", "28", "33"
"2671.89067956771", "69.8", "6.0", "7.7", "40", "33", "38", "29", "44", "24", "33", "25", "33", "25", "67", "31", "71", "31", "30", "32", "31", "33", "27", "26", "25", "29", "27", "29", "29", "31", "26", "32", "28", "33"
"2671.89901406741", "69.7", "5.9", "13.5", "40", "33", "38", "29", "44", "24", "33", "25", "33", "25", "67", "31", "71", "31", "30", "32", "31", "33", "27", "26", "25", "29", "27", "29", "29", "31", "26", "32", "28", "33"
"2671.91567586756", "70.1", "6.3", "11.0", "40", "33", "38", "29", "44", "24", "33", "25", "33", "25", "67", "31", "71", "31", "30", "32", "31", "33", "27", "26", "25", "29", "27", "29", "29", "31", "26", "32", "28", "33"
"2671.93234146746", "69.9", "5.1", "8.1", "40", "33", "38", "29", "44", "24", "33", "25", "33", "25", "67", "31", "71", "31", "30", "32", "31", "33", "27", "26", "25", "29", "27", "29", "29", "31", "26", "32", "28", "33"
"2671.94067306752", "69.8", "6.1", "13.5", "40", "33", "38", "29", "44", "24", "33", "25", "33", "25", "67", "31", "71", "31", "30", "32", "31", "33", "27", "26", "25", "29", "27", "29", "29", "31", "26", "32", "28", "33"
"2671.95733456753", "70.2", "6.0", "11.2", "40", "33", "38", "29", "44", "24", "33", "25", "33", "25", "67", "31", "71", "31", "30", "32", "31", "33", "27", "26", "25", "29", "27", "29", "29", "31", "26", "32", "28", "33"
"2671.97400166734", "70.0", "5.2", "8.7", "40", "33", "38", "29", "44", "24", "33", "25", "33", "25", "67", "31", "71", "31", "30", "32", "31", "33", "27", "26", "25", "29", "27", "29", "29", "31", "26", "32", "28", "33"
"2671.99066426735", "70.0", "6.2", "5.4", "40", "33", "38", "29", "44", "24", "33", "25", "33", "25", "67", "31", "71", "31", "30", "32", "31", "33", "27", "26", "25", "29", "27", "29", "29", "31", "26", "32", "28", "33"
"2671.99899406761", "70.0", "6.0", "12.2", "40", "33", "38", "29", "44", "24", "33", "25", "33", "25", "67", "31", "71", "31", "30", "32", "31", "33", "27", "26", "25", "29", "27", "29", "29", "31", "26", "32", "28", "33"
"2672.01566056743", "70.6", "6.2", "10.7", "40", "33", "38", "29", "44", "24", "33", "25", "33", "25", "67", "31", "71", "31", "30", "32", "31", "33", "27", "26", "25", "29", "27", "29", "29", "31", "26", "32", "28", "33"
"2672.08231266768", "70.0", "8.9", "12.2", "40", "33", "38", "29", "44", "24", "33", "25", "33", "25", "67", "31", "71", "31", "30", "32", "31", "33", "27", "26", "25", "29", "27", "29", "29", "31", "26", "32", "28", "33"
"2672.09897946742", "66.6", "6.3", "8.9", "40", "33", "38", "29", "44", "24", "33", "25", "33", "25", "67", "31", "71", "31", "30", "32", "31", "33", "27", "26", "25", "29", "27", "29", "29", "31", "26", "32", "28", "33"
"2672.11564196772", "66.6", "6.3", "5.8", "40", "33", "38", "29", "44", "24", "33", "25", "33", "25", "67", "31", "71", "31", "30", "32", "31", "33", "27", "26", "25", "29", "27", "29", "29", "31", "26", "32", "28", "33"
