sep=,
Frametimes/GPU Usage/CPU Usage/2024-05-30T20:47:14.4837896+03:00
"SteamVR Time","FPS","GPU frametime","CPU frametime","GPU Usage","CPU Usage","CPU0","CPU1","CPU2","CPU3","CPU4","CPU5","CPU6","CPU7","CPU8","CPU9","CPU10","CPU11","CPU12","CPU13","CPU14","CPU15","CPU16","CPU17","CPU18","CPU19","CPU20","CPU21","CPU22","CPU23","CPU24","CPU25","CPU26","CPU27"
"1608.30444806761", "63.0", "5.9", "12.0", "22", "22", "28", "20", "34", "18", "29", "0", "19", "21", "26", "55", "24", "61", "21", "20", "21", "25", "15", "15", "16", "16", "15", "15", "19", "17", "16", "17", "17", "16"
"1608.32111126735", "63.0", "5.7", "6.5", "22", "22", "28", "20", "34", "18", "29", "0", "19", "21", "26", "55", "24", "61", "21", "20", "21", "25", "15", "15", "16", "16", "15", "15", "19", "17", "16", "17", "17", "16"
"1608.32944106735", "63.5", "5.3", "9.7", "22", "22", "28", "20", "34", "18", "29", "0", "19", "21", "26", "55", "24", "61", "21", "20", "21", "25", "15", "15", "16", "16", "15", "15", "19", "17", "16", "17", "17", "16"
"1608.3544400674", "64.0", "6.0", "7.1", "22", "22", "28", "20", "34", "18", "29", "0", "19", "21", "26", "55", "24", "61", "21", "20", "21", "25", "15", "15", "16", "16", "15", "15", "19", "17", "16", "17", "17", "16"
"1608.3627724676", "63.0", "6.1", "10.7", "22", "22", "28", "20", "34", "18", "29", "0", "19", "21", "26", "55", "24", "61", "21", "20", "21", "25", "15", "15", "16", "16", "15", "15", "19", "17", "16", "17", "17", "16"
"1608.38776566776", "63.0", "6.1", "7.7", "22", "22", "28", "20", "34", "18", "29", "0", "19", "21", "26", "55", "24", "61", "21", "20", "21", "25", "15", "15", "16", "16", "15", "15", "19", "17", "16", "17", "17", "16"
"1608.39609916738", "63.0", "5.9", "10.9", "22", "22", "28", "20", "34", "18", "29", "0", "19", "21", "26", "55", "24", "61", "21", "20", "21", "25", "15", "15", "16", "16", "15", "15", "19", "17", "16", "17", "17", "16"
"1608.42109426773", "63.0", "5.8", "8.0", "22", "22", "28", "20", "34", "18", "29", "0", "19", "21", "26", "55", "24", "61", "21", "20", "21", "25", "15", "15", "16", "16", "15", "15", "19", "17", "16", "17", "17", "16"
"1608.42942596772", "62.0", "5.8", "10.9", "22", "22", "28", "20", "34", "18", "29", "0", "19", "21", "26", "55", "24", "61", "21", "20", "21", "25", "15", "15", "16", "16", "15", "15", "19", "17", "16", "17", "17", "16"
"1608.45442006767", "62.0", "5.5", "7.9", "22", "22", "28", "20", "34", "18", "29", "0", "19", "21", "26", "55", "24", "61", "21", "20", "21", "25", "15", "15", "16", "16", "15", "15", "19", "17", "16", "17", "17", "16"
"1608.4627534675", "61.5", "6.1", "10.7", "22", "22", "28", "20", "34", "18", "29", "0", "19", "21", "26", "55", "24", "61", "21", "20", "21", "25", "15", "15", "16", "16", "15", "15", "19", "17", "16", "17", "17", "16"
"1608.4877505675", "62.0", "6.1", "7.7", "22", "22", "28", "20", "34", "18", "29", "0", "19", "21", "26", "55", "24", "61", "21", "20", "21", "25", "15", "15", "16", "16", "15", "15", "19", "17", "16", "17", "17", "16"
"1608.49608286731", "61.5", "6.1", "10.7", "22", "22", "28", "20", "34", "18", "29", "0", "19", "21", "26", "55", "24", "61", "21", "20", "21", "25", "15", "15", "16", "16", "15", "15", "19", "17", "16", "17", "17", "16"
"1608.52107936761", "62.0", "6.0", "7.6", "22", "22", "28", "20", "34", "18", "29", "0", "19", "21", "26", "55", "24", "61", "21", "20", "21", "25", "15", "15", "16", "16", "15", "15", "19", "17", "16", "17", "17", "16"
"1608.52941226739", "61.5", "6.2", "10.3", "22", "22", "28", "20", "34", "18", "29", "0", "19", "21", "26", "55", "24", "61", "21", "20", "21", "25", "15", "15", "16", "16", "15", "15", "19", "17", "16", "17", "17", "16"
"1608.55440626757", "62.0", "5.9", "7.6", "22", "22", "28", "20", "34", "18", "29", "0", "19", "21", "26", "55", "24", "61", "21", "20", "21", "25", "15", "15", "16", "16", "15", "15", "19", "17", "16", "17", "17", "16"
"1608.56273816734", "61.5", "6.0", "11.0", "22", "22", "28", "20", "34", "18", "29", "0", "19", "21", "26", "55", "24", "61", "21", "20", "21", "25", "15", "15", "16", "16", "15", "15", "19", "17", "16", "17", "17", "16"
"1608.58773406759", "62.0", "5.8", "7.5", "22", "23", "28", "21", "32", "18", "28", "1", "21", "21", "27", "49", "22", "69", "20", "22", "20", "25", "16", "16", "20", "18", "17", "17", "21", "19", "19", "21", "21", "17"
"1608.59606356767", "61.0", "5.3", "9.9", "22", "23", "28", "21", "32", "18", "28", "1", "21", "21", "27", "49", "22", "69", "20", "22", "20", "25", "16", "16", "20", "18", "17", "17", "21", "19", "19", "21", "21", "17"
"1608.62106056731", "61.0", "6.0", "8.8", "22", "23", "28", "21", "32", "18", "28", "1", "21", "21", "27", "49", "22", "69", "20", "22", "20", "25", "16", "16", "20", "18", "17", "17", "21", "19", "19", "21", "21", "17"
"1608.62939416747", "61.0", "5.8", "11.6", "22", "23", "28", "21", "32", "18", "28", "1", "21", "21", "27", "49", "22", "69", "20", "22", "20", "25", "16", "16", "20", "18", "17", "17", "21", "19", "19", "21", "21", "17"
